"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Scan barcode adds product to order","src.tests.functional","Mon Jul 06 19:34:36 UTC 2026","skipped","Mon Jul 06 19:34:36 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","668","UI renders correctly at tablet resolution (768x1024)","src.tests.compatibility","Mon Jul 06 19:23:28 UTC 2026","passed","Mon Jul 06 19:23:29 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","169","Login page displays correctly","src.tests.functional","Mon Jul 06 19:34:33 UTC 2026","passed","Mon Jul 06 19:34:33 UTC 2026","TestAuthentication","test_auth","",""
"","93625","Barcode scan input accepted in POS","src.tests.compatibility","Mon Jul 06 19:24:10 UTC 2026","broken","Mon Jul 06 19:25:43 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","17051","Split payment (cash + card) completes","src.tests.functional","Mon Jul 06 19:39:20 UTC 2026","passed","Mon Jul 06 19:39:37 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","46571","Receipt preview renders correctly","src.tests.compatibility","Mon Jul 06 19:25:49 UTC 2026","broken","Mon Jul 06 19:26:35 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Mon Jul 06 19:34:36 UTC 2026","skipped","Mon Jul 06 19:34:36 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","730","UI renders correctly at mobile resolution (375x812)","src.tests.compatibility","Mon Jul 06 19:23:29 UTC 2026","passed","Mon Jul 06 19:23:30 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","600","View product stock levels","src.tests.functional","Mon Jul 06 19:34:38 UTC 2026","passed","Mon Jul 06 19:34:38 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Scan valid barcode finds matching product","src.tests.functional","Mon Jul 06 19:34:36 UTC 2026","skipped","Mon Jul 06 19:34:36 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","1729","Login with demo user credentials","src.tests.functional","Mon Jul 06 19:34:33 UTC 2026","passed","Mon Jul 06 19:34:35 UTC 2026","TestAuthentication","test_auth","",""
"","16111","POS interface currency displays correctly","src.tests.compatibility","Mon Jul 06 19:23:37 UTC 2026","passed","Mon Jul 06 19:23:54 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","18685","Cash payment completes successfully","src.tests.functional","Mon Jul 06 19:38:04 UTC 2026","passed","Mon Jul 06 19:38:23 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","4704","POS interface renders in Chromium","src.tests.compatibility","Mon Jul 06 19:23:23 UTC 2026","passed","Mon Jul 06 19:23:28 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","46569","Complete sale with bank/card payment","src.tests.functional","Mon Jul 06 19:47:07 UTC 2026","broken","Mon Jul 06 19:47:54 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","93653","Create product with stock tracking enabled","src.tests.functional","Mon Jul 06 19:36:19 UTC 2026","broken","Mon Jul 06 19:37:53 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Barcode scan preserves order state","src.tests.functional","Mon Jul 06 19:34:36 UTC 2026","skipped","Mon Jul 06 19:34:36 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","18338","Payment screen shows available payment methods","src.tests.functional","Mon Jul 06 19:40:34 UTC 2026","passed","Mon Jul 06 19:40:53 UTC 2026","TestMultiPayment","test_multi_payment","",""
