"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","SQL injection in search is rejected","src.tests.security","Wed Jul 08 21:07:46 UTC 2026","skipped","Wed Jul 08 21:07:46 UTC 2026","TestDataProtection","test_data_protection","",""
"","139","Form inputs have associated labels","src.tests.usability","Wed Jul 08 21:07:52 UTC 2026","passed","Wed Jul 08 21:07:53 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","Cash payment recorded in accounting","src.tests.integration","Wed Jul 08 21:06:18 UTC 2026","skipped","Wed Jul 08 21:06:18 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","151","POS displays error gracefully when offline","src.tests.network","Wed Jul 08 21:06:33 UTC 2026","passed","Wed Jul 08 21:06:33 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","Complete a single product sale with cash payment","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","1400","Login page renders in Chromium","src.tests.compatibility","Wed Jul 08 21:03:33 UTC 2026","passed","Wed Jul 08 21:03:34 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","560","Product stock decreases after POS sale","src.tests.functional","Wed Jul 08 21:03:52 UTC 2026","failed","Wed Jul 08 21:03:53 UTC 2026","TestInventoryManagement","test_inventory","",""
"","141","Password field masks input","src.tests.security","Wed Jul 08 21:07:46 UTC 2026","passed","Wed Jul 08 21:07:46 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","621","UI renders correctly at desktop HD (1920x1080)","src.tests.compatibility","Wed Jul 08 21:03:37 UTC 2026","passed","Wed Jul 08 21:03:38 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","5549","Receipt total matches expected after discount","src.tests.functional","Wed Jul 08 21:05:26 UTC 2026","passed","Wed Jul 08 21:05:32 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Tax inclusive pricing","src.tests.functional","Wed Jul 08 21:06:18 UTC 2026","skipped","Wed Jul 08 21:06:18 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","145","Data integrity after intermittent connection","src.tests.network","Wed Jul 08 21:06:36 UTC 2026","passed","Wed Jul 08 21:06:37 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","Partial return of multi-item order","src.tests.functional","Wed Jul 08 21:06:13 UTC 2026","skipped","Wed Jul 08 21:06:13 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","4","Session cookie security attributes","src.tests.security","Wed Jul 08 21:07:49 UTC 2026","passed","Wed Jul 08 21:07:49 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Barcode scan input accepted in POS","src.tests.compatibility","Wed Jul 08 21:03:39 UTC 2026","skipped","Wed Jul 08 21:03:39 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Inventory adjustment reflects in POS","src.tests.integration","Wed Jul 08 21:06:20 UTC 2026","skipped","Wed Jul 08 21:06:20 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Product search response time in POS","src.tests.performance","Wed Jul 08 21:07:33 UTC 2026","skipped","Wed Jul 08 21:07:33 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","1485","REGRESSION: Complete auth flow","src.tests.regression","Wed Jul 08 21:07:34 UTC 2026","passed","Wed Jul 08 21:07:35 UTC 2026","TestFullRegression","test_full_regression","",""
"","5561","Receipt shows correct product count after sale","src.tests.functional","Wed Jul 08 21:04:04 UTC 2026","passed","Wed Jul 08 21:04:10 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Concurrent POS operations timing","src.tests.performance","Wed Jul 08 21:07:33 UTC 2026","skipped","Wed Jul 08 21:07:33 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","5014","Product list renders correctly","src.tests.network","Wed Jul 08 21:07:11 UTC 2026","passed","Wed Jul 08 21:07:16 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","0","Scan barcode adds product to order","src.tests.functional","Wed Jul 08 21:03:48 UTC 2026","skipped","Wed Jul 08 21:03:48 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Scan valid barcode finds matching product","src.tests.functional","Wed Jul 08 21:03:48 UTC 2026","skipped","Wed Jul 08 21:03:48 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","102","Page load timeout handling","src.tests.network","Wed Jul 08 21:06:34 UTC 2026","passed","Wed Jul 08 21:06:34 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","Search product by barcode in inventory","src.tests.functional","Wed Jul 08 21:03:53 UTC 2026","skipped","Wed Jul 08 21:03:53 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","POS interface loads successfully","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","473","Login with non-existent user","src.tests.negative","Wed Jul 08 21:06:23 UTC 2026","passed","Wed Jul 08 21:06:24 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Create product with zero price","src.tests.negative","Wed Jul 08 21:06:23 UTC 2026","skipped","Wed Jul 08 21:06:23 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Receipt preview renders correctly","src.tests.compatibility","Wed Jul 08 21:03:39 UTC 2026","skipped","Wed Jul 08 21:03:39 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Bank card payment processes correctly","src.tests.integration","Wed Jul 08 21:06:18 UTC 2026","skipped","Wed Jul 08 21:06:18 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Create product with stock tracking enabled","src.tests.functional","Wed Jul 08 21:03:53 UTC 2026","skipped","Wed Jul 08 21:03:53 UTC 2026","TestInventoryManagement","test_inventory","",""
"","5008","POS interface loads without errors","src.tests.network","Wed Jul 08 21:06:44 UTC 2026","passed","Wed Jul 08 21:06:49 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","869","Login with wrong password","src.tests.negative","Wed Jul 08 21:06:24 UTC 2026","passed","Wed Jul 08 21:06:25 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","155","Database selection on multi-db setup","src.tests.functional","Wed Jul 08 21:03:48 UTC 2026","passed","Wed Jul 08 21:03:48 UTC 2026","TestAuthentication","test_auth","",""
"","529","Out of stock product unavailable in POS","src.tests.integration","Wed Jul 08 21:06:22 UTC 2026","passed","Wed Jul 08 21:06:22 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Return processed after POS session closed","src.tests.functional","Wed Jul 08 21:06:13 UTC 2026","skipped","Wed Jul 08 21:06:13 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","549","View product stock levels","src.tests.functional","Wed Jul 08 21:03:50 UTC 2026","passed","Wed Jul 08 21:03:51 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","REGRESSION: Product CRUD full cycle","src.tests.regression","Wed Jul 08 21:07:35 UTC 2026","skipped","Wed Jul 08 21:07:35 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Refund processed successfully","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","1117","No sensitive data in URL parameters","src.tests.security","Wed Jul 08 21:07:45 UTC 2026","passed","Wed Jul 08 21:07:46 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","138","Graceful degradation when API is slow","src.tests.network","Wed Jul 08 21:06:33 UTC 2026","passed","Wed Jul 08 21:06:33 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","134","POS page loads under high latency (300ms)","src.tests.network","Wed Jul 08 21:06:30 UTC 2026","passed","Wed Jul 08 21:06:30 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Complete sale with bank/card payment","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","147","Reconnection after network restoration","src.tests.network","Wed Jul 08 21:06:35 UTC 2026","passed","Wed Jul 08 21:06:35 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","Refund reverses original payment entry","src.tests.integration","Wed Jul 08 21:06:18 UTC 2026","skipped","Wed Jul 08 21:06:18 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Scan non-existent barcode shows no product","src.tests.functional","Wed Jul 08 21:03:48 UTC 2026","skipped","Wed Jul 08 21:03:48 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","151","Retry mechanism on network failure","src.tests.network","Wed Jul 08 21:06:32 UTC 2026","passed","Wed Jul 08 21:06:32 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Sale with customer assignment","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","468","Error messages are user-friendly","src.tests.usability","Wed Jul 08 21:08:02 UTC 2026","passed","Wed Jul 08 21:08:03 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Multiple tax rates on single order","src.tests.functional","Wed Jul 08 21:06:18 UTC 2026","skipped","Wed Jul 08 21:06:18 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","564","Products are searchable by name","src.tests.functional","Wed Jul 08 21:06:17 UTC 2026","passed","Wed Jul 08 21:06:18 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","0","Standard tax rate applied to product sale","src.tests.functional","Wed Jul 08 21:06:18 UTC 2026","skipped","Wed Jul 08 21:06:18 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Delete a product","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Payment screen shows available payment methods","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","1723","No directory listing on sensitive paths","src.tests.security","Wed Jul 08 21:07:50 UTC 2026","passed","Wed Jul 08 21:07:51 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","POS interface renders in Chromium","src.tests.compatibility","Wed Jul 08 21:03:34 UTC 2026","skipped","Wed Jul 08 21:03:34 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","5014","Session timeout after inactivity","src.tests.security","Wed Jul 08 21:07:39 UTC 2026","passed","Wed Jul 08 21:07:44 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Login page has HTTPS enforced","src.tests.security","Wed Jul 08 21:07:46 UTC 2026","skipped","Wed Jul 08 21:07:46 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Edit an existing product","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Wed Jul 08 21:03:48 UTC 2026","skipped","Wed Jul 08 21:03:48 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","832","Login with special characters in password","src.tests.negative","Wed Jul 08 21:06:28 UTC 2026","passed","Wed Jul 08 21:06:29 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Login with empty credentials","src.tests.negative","Wed Jul 08 21:06:23 UTC 2026","skipped","Wed Jul 08 21:06:23 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","5010","Empty order shows no receipt items","src.tests.functional","Wed Jul 08 21:05:54 UTC 2026","passed","Wed Jul 08 21:05:59 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Payment with zero cash amount is rejected","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","266","CSRF token validation","src.tests.security","Wed Jul 08 21:07:47 UTC 2026","passed","Wed Jul 08 21:07:47 UTC 2026","TestDataProtection","test_data_protection","",""
"","329","REGRESSION: Performance benchmarks","src.tests.regression","Wed Jul 08 21:07:37 UTC 2026","passed","Wed Jul 08 21:07:37 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Create customer with empty name","src.tests.negative","Wed Jul 08 21:06:23 UTC 2026","skipped","Wed Jul 08 21:06:23 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Complete a sale with multiple products","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Set quantity on order line","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Multiple payment terminal support","src.tests.compatibility","Wed Jul 08 21:03:39 UTC 2026","skipped","Wed Jul 08 21:03:39 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Process refund on empty order","src.tests.negative","Wed Jul 08 21:06:29 UTC 2026","skipped","Wed Jul 08 21:06:29 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Multiple sequential orders in one session","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Create product with empty name","src.tests.negative","Wed Jul 08 21:06:23 UTC 2026","skipped","Wed Jul 08 21:06:23 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Split payment recorded to correct accounts","src.tests.integration","Wed Jul 08 21:06:18 UTC 2026","skipped","Wed Jul 08 21:06:18 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","650","Inventory report generation","src.tests.functional","Wed Jul 08 21:03:55 UTC 2026","passed","Wed Jul 08 21:03:56 UTC 2026","TestInventoryManagement","test_inventory","",""
"","558","POS sale reduces inventory stock in real-time","src.tests.integration","Wed Jul 08 21:06:19 UTC 2026","passed","Wed Jul 08 21:06:20 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Apply discount to order","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","337","POS interface loads within performance threshold","src.tests.performance","Wed Jul 08 21:07:33 UTC 2026","passed","Wed Jul 08 21:07:33 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Delete non-existent product","src.tests.negative","Wed Jul 08 21:06:23 UTC 2026","skipped","Wed Jul 08 21:06:23 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Barcode scan preserves order state","src.tests.functional","Wed Jul 08 21:03:48 UTC 2026","skipped","Wed Jul 08 21:03:48 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Zero-rated tax products","src.tests.functional","Wed Jul 08 21:06:18 UTC 2026","skipped","Wed Jul 08 21:06:18 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","144","Login page loads within performance threshold","src.tests.performance","Wed Jul 08 21:07:31 UTC 2026","passed","Wed Jul 08 21:07:31 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","967","UI renders correctly at tablet resolution (768x1024)","src.tests.compatibility","Wed Jul 08 21:03:35 UTC 2026","passed","Wed Jul 08 21:03:36 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","POS interface currency displays correctly","src.tests.compatibility","Wed Jul 08 21:03:39 UTC 2026","skipped","Wed Jul 08 21:03:39 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","0","Bank card payment completes successfully","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Process full refund on returned item","src.tests.functional","Wed Jul 08 21:06:13 UTC 2026","skipped","Wed Jul 08 21:06:13 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Create a new product","src.tests.functional","Wed Jul 08 21:03:56 UTC 2026","skipped","Wed Jul 08 21:03:56 UTC 2026","TestProductManagement","test_product_management","",""
"","547","Products display in stock after sale","src.tests.functional","Wed Jul 08 21:06:15 UTC 2026","passed","Wed Jul 08 21:06:15 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","1931","Login with demo user credentials","src.tests.functional","Wed Jul 08 21:03:46 UTC 2026","passed","Wed Jul 08 21:03:48 UTC 2026","TestAuthentication","test_auth","",""
"","0","Create product with extremely long name","src.tests.negative","Wed Jul 08 21:06:23 UTC 2026","skipped","Wed Jul 08 21:06:23 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Cancel payment during checkout","src.tests.negative","Wed Jul 08 21:06:29 UTC 2026","skipped","Wed Jul 08 21:06:29 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","2946","Admin user can login successfully","src.tests.functional","Wed Jul 08 21:03:39 UTC 2026","passed","Wed Jul 08 21:03:42 UTC 2026","TestAuthentication","test_auth","",""
"","0","Cash drawer integration signal","src.tests.compatibility","Wed Jul 08 21:03:39 UTC 2026","skipped","Wed Jul 08 21:03:39 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","116","Color contrast is sufficient","src.tests.usability","Wed Jul 08 21:07:53 UTC 2026","passed","Wed Jul 08 21:07:53 UTC 2026","TestAccessibility","test_accessibility","",""
