"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Product search response time in POS","src.tests.performance","Tue Jul 14 08:27:38 UTC 2026","skipped","Tue Jul 14 08:27:38 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Bank card payment processes correctly","src.tests.integration","Tue Jul 14 08:26:52 UTC 2026","skipped","Tue Jul 14 08:26:52 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Tue Jul 14 08:24:23 UTC 2026","skipped","Tue Jul 14 08:24:23 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Create product with zero price","src.tests.negative","Tue Jul 14 08:26:57 UTC 2026","skipped","Tue Jul 14 08:26:57 UTC 2026","TestDataValidation","test_data_validation","",""
"","5562","Receipt total matches expected after discount","src.tests.functional","Tue Jul 14 08:26:00 UTC 2026","passed","Tue Jul 14 08:26:05 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","POS interface currency displays correctly","src.tests.compatibility","Tue Jul 14 08:24:13 UTC 2026","skipped","Tue Jul 14 08:24:13 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","0","Scan non-existent barcode shows no product","src.tests.functional","Tue Jul 14 08:24:23 UTC 2026","skipped","Tue Jul 14 08:24:23 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","3359","Admin user can login successfully","src.tests.functional","Tue Jul 14 08:24:13 UTC 2026","passed","Tue Jul 14 08:24:17 UTC 2026","TestAuthentication","test_auth","",""
"","119","Password field masks input","src.tests.security","Tue Jul 14 08:27:51 UTC 2026","passed","Tue Jul 14 08:27:51 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","559","Products display in stock after sale","src.tests.functional","Tue Jul 14 08:26:48 UTC 2026","passed","Tue Jul 14 08:26:49 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","0","Complete sale with bank/card payment","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","838","Login with wrong password","src.tests.negative","Tue Jul 14 08:26:59 UTC 2026","passed","Tue Jul 14 08:26:59 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Process order with zero quantity","src.tests.negative","Tue Jul 14 08:27:03 UTC 2026","skipped","Tue Jul 14 08:27:03 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Cancel payment during checkout","src.tests.negative","Tue Jul 14 08:27:03 UTC 2026","skipped","Tue Jul 14 08:27:03 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Attempt payment with no products in order","src.tests.negative","Tue Jul 14 08:27:03 UTC 2026","skipped","Tue Jul 14 08:27:03 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","1496","REGRESSION: Complete auth flow","src.tests.regression","Tue Jul 14 08:27:38 UTC 2026","passed","Tue Jul 14 08:27:40 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Complete a single product sale with cash payment","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Create multiple products in bulk","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Complete a sale with multiple products","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","878","UI renders correctly at mobile resolution (375x812)","src.tests.compatibility","Tue Jul 14 08:24:10 UTC 2026","passed","Tue Jul 14 08:24:11 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Cash payment recorded in accounting","src.tests.integration","Tue Jul 14 08:26:52 UTC 2026","skipped","Tue Jul 14 08:26:52 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","91","Page load timeout handling","src.tests.network","Tue Jul 14 08:27:08 UTC 2026","passed","Tue Jul 14 08:27:08 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","457","Login with XSS in username","src.tests.negative","Tue Jul 14 08:27:01 UTC 2026","passed","Tue Jul 14 08:27:01 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Delete non-existent product","src.tests.negative","Tue Jul 14 08:26:57 UTC 2026","skipped","Tue Jul 14 08:26:57 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Edit an existing product","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestProductManagement","test_product_management","",""
"","0","REGRESSION: Error handling across modules","src.tests.regression","Tue Jul 14 08:27:40 UTC 2026","skipped","Tue Jul 14 08:27:40 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Receipt preview renders correctly","src.tests.compatibility","Tue Jul 14 08:24:13 UTC 2026","skipped","Tue Jul 14 08:24:13 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Login with empty password","src.tests.negative","Tue Jul 14 08:26:57 UTC 2026","skipped","Tue Jul 14 08:26:57 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Partial return of multi-item order","src.tests.functional","Tue Jul 14 08:26:47 UTC 2026","skipped","Tue Jul 14 08:26:47 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","5011","Empty order shows no receipt items","src.tests.functional","Tue Jul 14 08:26:27 UTC 2026","passed","Tue Jul 14 08:26:32 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Search product by barcode in inventory","src.tests.functional","Tue Jul 14 08:24:26 UTC 2026","skipped","Tue Jul 14 08:24:26 UTC 2026","TestInventoryManagement","test_inventory","",""
"","607","Out of stock product unavailable in POS","src.tests.integration","Tue Jul 14 08:26:56 UTC 2026","passed","Tue Jul 14 08:26:57 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Multiple sequential orders in one session","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","XSS injection in product name is sanitized","src.tests.security","Tue Jul 14 08:27:51 UTC 2026","skipped","Tue Jul 14 08:27:51 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Create customer with invalid email","src.tests.negative","Tue Jul 14 08:26:57 UTC 2026","skipped","Tue Jul 14 08:26:57 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Create product with empty name","src.tests.negative","Tue Jul 14 08:26:57 UTC 2026","skipped","Tue Jul 14 08:26:57 UTC 2026","TestDataValidation","test_data_validation","",""
"","155","CSRF token validation","src.tests.security","Tue Jul 14 08:27:51 UTC 2026","passed","Tue Jul 14 08:27:52 UTC 2026","TestDataProtection","test_data_protection","",""
"","945","Products are searchable by name","src.tests.functional","Tue Jul 14 08:26:51 UTC 2026","passed","Tue Jul 14 08:26:52 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","282","Login page displays in default language","src.tests.compatibility","Tue Jul 14 08:24:13 UTC 2026","passed","Tue Jul 14 08:24:13 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","0","Login page has HTTPS enforced","src.tests.security","Tue Jul 14 08:27:50 UTC 2026","skipped","Tue Jul 14 08:27:50 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","5703","Receipt handles multiple line items","src.tests.functional","Tue Jul 14 08:25:32 UTC 2026","passed","Tue Jul 14 08:25:38 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","1736","No directory listing on sensitive paths","src.tests.security","Tue Jul 14 08:27:54 UTC 2026","passed","Tue Jul 14 08:27:56 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Barcode scan preserves order state","src.tests.functional","Tue Jul 14 08:24:23 UTC 2026","skipped","Tue Jul 14 08:24:23 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","343","REGRESSION: Performance benchmarks","src.tests.regression","Tue Jul 14 08:27:41 UTC 2026","passed","Tue Jul 14 08:27:42 UTC 2026","TestFullRegression","test_full_regression","",""
"","614","POS sale reduces inventory stock in real-time","src.tests.integration","Tue Jul 14 08:26:54 UTC 2026","passed","Tue Jul 14 08:26:54 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","463","Login with SQL injection in username","src.tests.negative","Tue Jul 14 08:27:00 UTC 2026","passed","Tue Jul 14 08:27:00 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","628","UI renders correctly at tablet resolution (768x1024)","src.tests.compatibility","Tue Jul 14 08:24:09 UTC 2026","passed","Tue Jul 14 08:24:10 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Barcode scan input accepted in POS","src.tests.compatibility","Tue Jul 14 08:24:13 UTC 2026","skipped","Tue Jul 14 08:24:13 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","POS interface loads successfully","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","5825","All POS UI elements are properly labeled","src.tests.usability","Tue Jul 14 08:28:00 UTC 2026","passed","Tue Jul 14 08:28:06 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Create product with negative price","src.tests.negative","Tue Jul 14 08:26:57 UTC 2026","skipped","Tue Jul 14 08:26:57 UTC 2026","TestDataValidation","test_data_validation","",""
"","117","Reconnection after network restoration","src.tests.network","Tue Jul 14 08:27:09 UTC 2026","passed","Tue Jul 14 08:27:09 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","Create customer with empty name","src.tests.negative","Tue Jul 14 08:26:57 UTC 2026","skipped","Tue Jul 14 08:26:57 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Inventory adjustment reflects in POS","src.tests.integration","Tue Jul 14 08:26:55 UTC 2026","skipped","Tue Jul 14 08:26:55 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","POS interface loads within performance threshold","src.tests.performance","Tue Jul 14 08:27:38 UTC 2026","skipped","Tue Jul 14 08:27:38 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Login with empty credentials","src.tests.negative","Tue Jul 14 08:26:57 UTC 2026","skipped","Tue Jul 14 08:26:57 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Split payment (cash + card) completes","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Multiple orders throughput performance","src.tests.performance","Tue Jul 14 08:27:38 UTC 2026","skipped","Tue Jul 14 08:27:38 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","140","Data integrity after intermittent connection","src.tests.network","Tue Jul 14 08:27:10 UTC 2026","passed","Tue Jul 14 08:27:10 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","441","Login with non-existent user","src.tests.negative","Tue Jul 14 08:26:58 UTC 2026","passed","Tue Jul 14 08:26:58 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","POS interface renders in Chromium","src.tests.compatibility","Tue Jul 14 08:24:09 UTC 2026","skipped","Tue Jul 14 08:24:09 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Zero-rated tax products","src.tests.functional","Tue Jul 14 08:26:52 UTC 2026","skipped","Tue Jul 14 08:26:52 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","202","Login page displays correctly","src.tests.functional","Tue Jul 14 08:24:20 UTC 2026","passed","Tue Jul 14 08:24:20 UTC 2026","TestAuthentication","test_auth","",""
"","0","Bank card payment completes successfully","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Process full refund on returned item","src.tests.functional","Tue Jul 14 08:26:47 UTC 2026","skipped","Tue Jul 14 08:26:47 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Return processed after POS session closed","src.tests.functional","Tue Jul 14 08:26:47 UTC 2026","skipped","Tue Jul 14 08:26:47 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","1140","Form submission under network degradation","src.tests.network","Tue Jul 14 08:27:05 UTC 2026","passed","Tue Jul 14 08:27:06 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","REGRESSION: Multiple concurrent POS features","src.tests.regression","Tue Jul 14 08:27:40 UTC 2026","skipped","Tue Jul 14 08:27:40 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Multiple payment terminal support","src.tests.compatibility","Tue Jul 14 08:24:13 UTC 2026","skipped","Tue Jul 14 08:24:13 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","1671","Login with demo user credentials","src.tests.functional","Tue Jul 14 08:24:20 UTC 2026","passed","Tue Jul 14 08:24:22 UTC 2026","TestAuthentication","test_auth","",""
"","482","User can logout successfully","src.tests.functional","Tue Jul 14 08:24:19 UTC 2026","passed","Tue Jul 14 08:24:19 UTC 2026","TestAuthentication","test_auth","",""
"","0","SQL injection in search is rejected","src.tests.security","Tue Jul 14 08:27:51 UTC 2026","skipped","Tue Jul 14 08:27:51 UTC 2026","TestDataProtection","test_data_protection","",""
"","96","Images have alt text","src.tests.usability","Tue Jul 14 08:27:59 UTC 2026","passed","Tue Jul 14 08:27:59 UTC 2026","TestAccessibility","test_accessibility","",""
"","5010","POS interface loads without errors","src.tests.network","Tue Jul 14 08:27:18 UTC 2026","passed","Tue Jul 14 08:27:23 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","5556","Receipt subtotal is greater than zero","src.tests.functional","Tue Jul 14 08:25:05 UTC 2026","passed","Tue Jul 14 08:25:10 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Create product with barcode","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestProductManagement","test_product_management","",""
"","159","Navigation breadcrumbs are consistent","src.tests.usability","Tue Jul 14 08:28:10 UTC 2026","passed","Tue Jul 14 08:28:11 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","122","POS handles slow network (3G throttling)","src.tests.network","Tue Jul 14 08:27:03 UTC 2026","passed","Tue Jul 14 08:27:03 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","90","Interactive elements have focus indicators","src.tests.usability","Tue Jul 14 08:27:58 UTC 2026","passed","Tue Jul 14 08:27:58 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","Return with different reason codes","src.tests.functional","Tue Jul 14 08:26:47 UTC 2026","skipped","Tue Jul 14 08:26:47 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","125","Retry mechanism on network failure","src.tests.network","Tue Jul 14 08:27:06 UTC 2026","passed","Tue Jul 14 08:27:06 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","View product stock levels","src.tests.functional","Tue Jul 14 08:24:23 UTC 2026","skipped","Tue Jul 14 08:24:23 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Multiple tax rates on single order","src.tests.functional","Tue Jul 14 08:26:52 UTC 2026","skipped","Tue Jul 14 08:26:52 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","629","UI renders correctly at desktop HD (1920x1080)","src.tests.compatibility","Tue Jul 14 08:24:12 UTC 2026","passed","Tue Jul 14 08:24:12 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","864","Login with special characters in password","src.tests.negative","Tue Jul 14 08:27:02 UTC 2026","passed","Tue Jul 14 08:27:03 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","1124","No sensitive data in URL parameters","src.tests.security","Tue Jul 14 08:27:49 UTC 2026","passed","Tue Jul 14 08:27:50 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Brute force protection - rapid failed logins","src.tests.security","Tue Jul 14 08:27:42 UTC 2026","skipped","Tue Jul 14 08:27:42 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Apply discount to order","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Process refund on empty order","src.tests.negative","Tue Jul 14 08:27:03 UTC 2026","skipped","Tue Jul 14 08:27:03 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Login page loads within performance threshold","src.tests.performance","Tue Jul 14 08:27:38 UTC 2026","skipped","Tue Jul 14 08:27:38 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Standard tax rate applied to product sale","src.tests.functional","Tue Jul 14 08:26:52 UTC 2026","skipped","Tue Jul 14 08:26:52 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Split payment recorded to correct accounts","src.tests.integration","Tue Jul 14 08:26:52 UTC 2026","skipped","Tue Jul 14 08:26:52 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","106","Form inputs have associated labels","src.tests.usability","Tue Jul 14 08:27:57 UTC 2026","passed","Tue Jul 14 08:27:57 UTC 2026","TestAccessibility","test_accessibility","",""
"","5011","Session timeout after inactivity","src.tests.security","Tue Jul 14 08:27:44 UTC 2026","passed","Tue Jul 14 08:27:49 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Payment with zero cash amount is rejected","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","REGRESSION: Product CRUD full cycle","src.tests.regression","Tue Jul 14 08:27:40 UTC 2026","skipped","Tue Jul 14 08:27:40 UTC 2026","TestFullRegression","test_full_regression","",""
"","433","Error messages are user-friendly","src.tests.usability","Tue Jul 14 08:28:07 UTC 2026","passed","Tue Jul 14 08:28:07 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Product list renders correctly","src.tests.network","Tue Jul 14 08:27:38 UTC 2026","skipped","Tue Jul 14 08:27:38 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","784","Inventory report generation","src.tests.functional","Tue Jul 14 08:24:27 UTC 2026","passed","Tue Jul 14 08:24:28 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Refund reverses original payment entry","src.tests.integration","Tue Jul 14 08:26:52 UTC 2026","skipped","Tue Jul 14 08:26:52 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","120","POS displays error gracefully when offline","src.tests.network","Tue Jul 14 08:27:07 UTC 2026","passed","Tue Jul 14 08:27:08 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","Cash payment completes successfully","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Delete a product","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Sale with customer assignment","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Create product with extremely long name","src.tests.negative","Tue Jul 14 08:26:57 UTC 2026","skipped","Tue Jul 14 08:26:57 UTC 2026","TestDataValidation","test_data_validation","",""
"","177","Database selection on multi-db setup","src.tests.functional","Tue Jul 14 08:24:23 UTC 2026","passed","Tue Jul 14 08:24:23 UTC 2026","TestAuthentication","test_auth","",""
"","111","Tab order follows logical sequence","src.tests.usability","Tue Jul 14 08:28:11 UTC 2026","passed","Tue Jul 14 08:28:11 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","120","Graceful degradation when API is slow","src.tests.network","Tue Jul 14 08:27:07 UTC 2026","passed","Tue Jul 14 08:27:07 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Refunded product restores inventory","src.tests.integration","Tue Jul 14 08:26:55 UTC 2026","skipped","Tue Jul 14 08:26:55 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Cash drawer integration signal","src.tests.compatibility","Tue Jul 14 08:24:13 UTC 2026","skipped","Tue Jul 14 08:24:13 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","110","Login page has proper heading hierarchy","src.tests.usability","Tue Jul 14 08:27:56 UTC 2026","passed","Tue Jul 14 08:27:56 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","Search products in POS","src.tests.functional","Tue Jul 14 08:24:28 UTC 2026","skipped","Tue Jul 14 08:24:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Order processing performance","src.tests.performance","Tue Jul 14 08:27:38 UTC 2026","skipped","Tue Jul 14 08:27:38 UTC 2026","TestPosPagePerformance","test_pos_load","",""
